240825.0,293843.0,345991.0,381528.0,418593.0,455970.0,505040.0,589707.0,717867.0,1684760.0
172600.0,222705.0,258372.0,294896.0,329798.0,367899.0,420602.0,499729.0,603152.0,1858930.0
237415.0,294799.0,331901.0,373698.0,416083.0,453963.0,512428.0,599487.0,723682.0,1921020.0
220959.0,299562.0,352584.0,404047.0,449357.0,499712.0,573000.0,653307.0,790020.0,1743160.0
9638.6200000000008,36966.800000000003,74648.399999999994,123869.0,180783.0,228944.0,288112.0,375762.0,516806.0,1496870.0
13049.1,51732.0,91928.0,142666.0,183707.0,246596.0,347837.0,460751.0,586163.0,1340500.0
227054.0,289071.0,337843.0,376165.0,416498.0,457472.0,501282.0,575806.0,703229.0,1846540.0
168687.0,215437.0,254354.0,290177.0,323360.0,362236.0,410907.0,486358.0,584091.0,1872280.0
226010.0,285706.0,330234.0,372870.0,411086.0,451199.0,503948.0,592311.0,703547.0,1903670.0
215946.0,288836.0,350306.0,401800.0,445176.0,495453.0,560777.0,648115.0,765436.0,1768160.0
9727.2299999999996,36172.0,78552.399999999994,117916.0,170720.0,220102.0,280746.0,373450.0,495532.0,1514440.0
12417.299999999999,49287.699999999997,89219.5,134849.0,185526.0,245223.0,321814.0,443388.0,564248.0,1292760.0
240801.0,286869.0,338485.0,374249.0,409481.0,447308.0,491572.0,559792.0,661651.0,1669610.0
173065.0,216653.0,254795.0,285909.0,321590.0,354490.0,405995.0,475145.0,564112.0,1666610.0
235814.0,289589.0,325927.0,365656.0,407005.0,440563.0,500444.0,583311.0,696067.0,1852250.0
217692.0,293645.0,347034.0,395627.0,436489.0,478115.0,548031.0,631797.0,737181.0,1555050.0
8257.0300000000007,29973.0,67456.899999999994,116305.0,176939.0,222577.0,276171.0,364456.0,474755.0,1436240.0
11479.200000000001,46163.599999999999,85943.899999999994,133600.0,175063.0,235452.0,319503.0,438343.0,553671.0,1333240.0
11406.692307692309,19514.166666666664,26230.692307692309,31931.714285714283,39118.636363636368,45548.555555555555,54103.5,66206.454545454544,85060.818181818191,236558.75
9153.0,14347.0,19541.090909090908,24665.666666666664,30033.666666666664,36261.0,43082.142857142855,52540.600000000006,69587.166666666657,203410.0
10601.200000000001,19097.333333333332,25375.636363636364,31772.454545454548,38508.875,45197.636363636368,55047.900000000001,65405.25,85207.833333333328,255978.0
12342.576923076924,20257.785714285714,26606.833333333332,33422.5,40317.5,47802.125,57585.25,69273.300000000003,91087.57142857142,227850.0
181.88555555555556,971.8180000000001,2784.2461538461539,5447.0583333333325,8905.7000000000007,13823.0,20899.666666666664,29886.200000000001,48065.200000000004,174148.75
276.53250000000003,1577.4433333333332,3975.2217391304348,7361.3499999999995,11064.166666666666,16444.363636363636,23162.150000000001,35444.5,53429.909090909096,154882.39999999999
20962.416666666664,29079.066666666666,36475.450000000004,44380.076923076922,51903.800000000003,59959.142857142855,68597.199999999997,80549.0,98828.5,254804.0
17002.875,22519.4375,28570.625,35181.200000000004,41096.761904761901,48267.200000000004,55231.142857142855,65865.666666666657,82486.0,215155.55555555553
21569.642857142855,28964.900000000001,36450.692307692312,44755.076923076922,53334.166666666664,60118.0,69944.166666666657,80559.125,102016.0,278032.5
21877.75,29886.125,38170.700000000004,47062.875,54522.25,63867.5,73379.875,87606.28571428571,110734.66666666666,230572.0
3153.6222222222218,9086.9130434782601,14877.375,20619.642857142855,25988.583333333332,32559.600000000002,41019.800000000003,52514.761904761901,71746.166666666657,207410.0
4082.0900000000001,9938.7285714285717,15379.586206896551,20962.521739130436,26792.583333333332,34074.0,44000.857142857138,57528.166666666664,82111.833333333328,165761.11111111109
